매장명,작성일,리뷰내용,감정분석
달빛에구운고등어 평택비전점,2026-01-23,"ys7631 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목부모님 삼치구이 정식입니다.🐟🐟🐟 다양한 밑반찬이 정갈하게 나오고, 큼직한 삼치를 촉촉하게 잘 구워주셔서 담백하면서도 깊은 맛이 느껴졌습니다. 살이 부드럽고 퍽퍽하지 않아 밥과 함께 먹기 좋았고, 전체적으로 만족스러운 식사였습니다. 다시 방문하고 싶은 곳입니다!! 접기 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요매장이 넓어요 반응 남기기 방문일 2026년 1월 23일 금요일 인증 수단 달빛에구운고등어 평택비전점 귀한 후기 남겨주셔서 감사합니다 :) 촉촉하게 구운 삼치와 정갈한 밑반찬까지, 꼼꼼히 즐겨주시고 칭찬해주셔서 큰 힘이 됩니다. 밥과 함께 드시기 좋았다는 말씀에 저희도 보람이 크네요. 새해에도 건강과 행복이 가득한 한 해 되시길 바랍니다!",긍정
달빛에구운고등어 수원월드컵점,2026-03-29,daybydaymiracle 팔로우 점심에 방문예약 후 이용대기 시간 30분 이내나들이아이 접기 음식이 맛있어요재료가 신선해요반찬이 잘 나와요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-29,PANAMA 팔로우 밤에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 고등어 맛있습니다 음식이 맛있어요재료가 신선해요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-26,"비타민한스푼 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친척・형제자매 즉석 계란말이,김치부침개도 맛있어요. 음식이 맛있어요 반응 남기기 방문일 2026년 3월 26일 목요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-03-24,여니1369 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목친구 3인셋트 먹었어요 고등어 임연수 삼치 가자미 4종류에 제육볶음 같이 나왔어요 계란말이도 셀프바에 계속 쌓아놓고 있어서 간만에 맘껏 먹었더니 맛있더라구요 배부르게 잘먹고왔어요 접기 음식이 맛있어요양이 많아요인테리어가 멋져요친절해요주차하기 편해요 반응 남기기 방문일 2026년 3월 24일 화요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-20,rkfka74 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내일상부모님 고등어 맛있어요 ~ 반찬도 다양해서 좋습니당 평일 1시에 갔는데 30분 정도 기다렸어요 음식이 맛있어요 반응 남기기 방문일 2026년 3월 20일 금요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-17,"베리0211 팔로우 아침에 방문예약 없이 이용대기 시간 바로 입장일상부모님, 아이 - 유아의자,식기○ 고등어,삼치,뽈락,갈치 시켜서 먹었어요~ 생선도 맛있고 반찬들도 맛있어요! 양이 많아서 포장용기 추가해서 남은 생선도 포장해왔어요 직원분들도 친절하세요! 접기 음식이 맛있어요재료가 신선해요양이 많아요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 17일 화요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-03-07,대박이713 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 (내💰내💳🧾) 고등어에삼치묵었네요 생선구이는 달구고👍👍👍 생선실하구 셀프바에 반찬맛집 계랸말이에 김치전 슝늉👍👍👍 배가🍞🍞🍞터집니당🤣🤣🤣 오늘도 배🍞🍞하게잘묵고 갑니당 접기 음식이 맛있어요가성비가 좋아요재료가 신선해요양이 많아요친절해요 반응 남기기 방문일 2026년 3월 7일 토요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-04,크오앙 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장 음식이 맛있어요 반응 남기기 방문일 2026년 3월 4일 수요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-04,"리뷰일기 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내데이트연인・배우자 달빛이 구운 고등어 매장을 좋아해서 여기저기 지점 방문해 보는 중. 평일 점심에는 사람이 많아서 대기를 해야했다. 캐치테이블에 예약 걸어두고 근처에서 기다리다 들어감. 대기실도 있다. 이번에는 보름 세트를 먹어 봤는데 제육을 먹어보고 싶어서! 무난하게 맛있었다. 생선과 제육볶음, 각종 반찬을 먹을 수 있다는게 달빛고의 최대 장점이지! 여기는 다른 지점보다 반찬 퀄리티가 좀더 좋은 느낌적인 느낌ㅎㅎ 매장은 타 지점보다 내부가 좁았다. 접기 음식이 맛있어요재료가 신선해요양이 많아요단체모임 하기 좋아요매장이 넓어요 반응 남기기 방문일 2026년 3월 4일 수요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-03-03,YuNi 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목부모님 푸짐해요. 좋습니다. 음식이 맛있어요재료가 신선해요매장이 넓어요 반응 남기기 방문일 2026년 3월 3일 화요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-03-02,"na**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상친척・형제자매 비도 오고 오랜만에 가족도 모두 집에 있어 고등어집으로 고고,, 항상 손님이 많아 11시 5분전 도착하여 앉고 싶은 자리 앉아 편하게 식사했어요. 5인인데 6인석 앉으니 넉넉하니 좋네요. 생선은 굴비 빼고 종류대로 시키고 셀프바에서 계란, 김치전 많이 갖다 먹었어요. 83000원 나왔지만 수원페이 되니 좋네요. 접기 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-03-02,"댕댕이7438 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이, 일상, 가족모임부모님, 친척・형제자매 휴일 마지막날 점심으로 동생이 고등어를 먹고 싶다해서 방문했어요! 비가 오는 날이라 딱 생선먹기 좋은 날이기도 해서 방문한것도 있네요. 다행히 정각에 도착해서 주차도 쉽게하고 바로 입장할 수 있어서 좋았어요! 생선은 인당 주문이라 고등어 2마리, 임연수구이, 뽈락구이, 삼치 각각 1마리씩 주문했어요. 밑반찬과 시래기 된장국이 기본으로 나오고 계란말이나 김치전같은 음식은 셀프바에서 가지고와서 먹을 수 있었어요! 생선도 금방 나와서 맛있게 먹었고 굽기도 적당해서 바삭하게 껍질을 먹을 수 있었어요~! 양도 많고 계속해서 셀프바를 이용할 수 있어서 배부르게 먹었습니다. 후식으로 누룽지국과 오미자차, 매실차 등이 있어서 입가심하기도 좋았어요. 휴일 마지막날인데 새학기 시작하는 마음으로 맛있는 식사를 해서 좋았습니다! 접기 음식이 맛있어요양이 많아요단체모임 하기 좋아요매장이 넓어요인테리어가 멋져요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-03-01,"수원양군55 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자, 아이 기본반찬외에도 추가로 뷔페처럼 다른 반찬을 먹을수있어서 너무 좋었습니다. 계란말이가 정말 강추에요. 음식이 맛있어요재료가 신선해요양이 많아요가성비가 좋아요반찬이 잘 나와요 반응 남기기 방문일 2026년 3월 1일 일요일 인증 수단 결제내역",긍정
달빛에구운고등어 수원월드컵점,2026-02-23,doc**** 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 일상연인・배우자 고등어가 다른생선구이집보다 기름도 좔좔흐르고 맛있네요 밑반찬들도 맛있고 장떡도 맛있는데 꼬막은 별로라서 다음엔 고등어만 주문해야겠어요 음식이 맛있어요친절해요주차하기 편해요 반응 남기기 방문일 2026년 2월 23일 월요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-02-21,비타민한스푼 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이지인・동료 깔끔하고 맛있어요. 음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요매장이 넓어요인테리어가 멋져요 반응 남기기 방문일 2026년 2월 21일 토요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-02-21,"양또또 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이부모님 요즘 화덕에 구운 생선구이에 빠졌는데, 이번엔 달빛에구운 고등어로 갔어요! 매장이 넓고, 전용주차장이 있어 주차걱정 없답니댜! 부모님과 3명 방문해서 3인 세트 주문하니, 고등어 임연수 삼치 가자미 생선 모듬이랑 고추장불고기, 새우장과 홍시까지 왕 왕 푸짐하게 나와요! 밑반찬과 추가 반찬은 셀프바에서 무한정 이용 가능한데, 바로바로 만드는 계란말이랑 김치전이 맛도리! 화덕에 구운 생선은 말모! 매장 깔끔 그 자체라 부모님 모시고 방문하기 좋아요✨ 접기 음식이 맛있어요양이 많아요가성비가 좋아요매장이 넓어요친절해요 반응 남기기 방문일 2026년 2월 21일 토요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-02-07,91**** 팔로우 저녁에 방문예약 없이 이용대기 시간 30분 이내나들이아이 맛있어요 음식이 맛있어요 반응 남기기 방문일 2026년 2월 7일 토요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-02-06,팥죽에 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 동탄에서 잘먹은 기억에 수원에도 있어 와봤어요 분위기는 비슷하고 음식메뉴 몇가지 다르군요 반찬 구성도 좋고 리필도 편하고 계란말이 전이 떨어지지않게 채워주세요 11:20분 도착했는데 마지막 남은 좌석에 앉았고 바로 웨이팅이 생기더라구요 잘먹었어요 담엔 향남점도 친절하십니다 접기 음식이 맛있어요재료가 신선해요혼밥하기 좋아요친절해요매장이 청결해요 반응 남기기 방문일 2026년 2월 6일 금요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-01-31,아둥바둥2798 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님 반찬이 무한리필이라 좋아요ㅡ 근데 좀소란스러움 ㅠ 음식이 맛있어요매장이 넓어요 반응 남기기 방문일 2026년 1월 31일 토요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-01-28,겨우라 부타케 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 쫌 더 많이 신경쓰셔야할 듯. 반응 남기기 방문일 2026년 1월 28일 수요일 인증 수단,중립
달빛에구운고등어 수원월드컵점,2026-01-27,짱가23 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구 수원. 월드컵경기장 근처 생선구이. 참 맛 고등어 등등. 생선구이. 짱 👍 뚝불도. 맛나고. ^^♡ 계란말이는 무한리필. ㅎ ㅎ 생선구이. 천국이네요. ^^♡ 접기 음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요가성비가 좋아요친절해요 반응 남기기 방문일 2026년 1월 27일 화요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-01-25,"달콤한떡볶이 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내일상아이, 연인・배우자 셀프바에서 자유롭게 갖다 먹을 수 있어서 좋아요. 직원분들도 친절합니다. 다만 공기밥이 너무 질어요. 많이 질어요… 양이 많아요가성비가 좋아요샐러드바가 잘 되어있어요 반응 남기기 방문일 2026년 1월 25일 일요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-01-23,jim**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구 완밥 매장이 넓어요 반응 남기기 방문일 2026년 1월 23일 금요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-01-19,주원사랑59 팔로우 밤에 방문예약 없이 이용대기 시간 바로 입장 점심 잘 먹었습니다 반찬은 더 먹을수 있지만 공기밥은 기본1개이고 추가금 내고 먹어야 하네요 음식이 맛있어요양이 많아요가성비가 좋아요 반응 남기기 방문일 2026년 1월 19일 월요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2026-01-18,"kkg**** 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 일상연인・배우자, 아이 음식이 맛있어요반찬이 잘 나와요 반응 남기기 방문일 2026년 1월 18일 일요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2026-01-06,김 낭전 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장 메뉴도 반찬도 다양하고 맛있어서 금방 단골됨ㅎ 음식이 맛있어요특별한 메뉴가 있어요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 1월 6일 화요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2025-12-29,햇님맘95 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장 반찬 푸짐하고 고등어구이 맛있어요 제육은 좀 덜달았으면 더 맛있을듯해요 음식이 맛있어요가성비가 좋아요 반응 남기기 방문일 2025년 12월 29일 월요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2025-12-28,"LORRY 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장가족모임 여기 진짜 맛집이에요 여길 한마디로 정리하자면 “누구 데려와서 밥 사주기 좋은 식당” 이에요 🤭 고등어구이가 진짜 크고 무슨 연어스테이크처럼 부들부들해요 이렇게 맛있고 크기도 큰데 가격도 주말기준 15000원이여서 정말 좋았어요 반찬도 기본상차림에 나오는거 말고도 셀프바에 가면 계란말이, 김치전 등등 많은 종류의 반찬까지 먹을 수 있어서 아주 좋아요 👍🏻 주차장도 앞에 꽤 크게 있어서 주차 걱정은 없는데 맛집인지라 오픈한지 얼마 안 되어서 사람들이 꽉 차니까 오픈런 추천드립니다!! 접기 가성비가 좋아요음식이 맛있어요재료가 신선해요친절해요매장이 청결해요 반응 남기기 방문일 2025년 12월 28일 일요일 인증 수단",긍정
달빛에구운고등어 수원월드컵점,2025-12-26,소소하고 아름답게 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장 고등어 실하고 김치전이 진짜 진짜 맛있음!! 김치전 때문에라도 다시 오고 싶음!! 음식이 맛있어요매장이 넓어요 반응 남기기 방문일 2025년 12월 26일 금요일 인증 수단,긍정
달빛에구운고등어 수원월드컵점,2025-12-26,여행 맛집 그리고 일상 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 카페 디저트 먹으먼 꼭 한식이 댕겨서 그래도 건강한 고등어구이 먹으러 달빛에구운고등어 방문. 고등어정식 불향제육 주문 고등어2개는 질려서 이렇게 주문하는게 좋음. 오늘은 김치가 맛있었다. 가격도 합리적이고 셀프바도 다양해서 좋은곳. 접기 음식이 맛있어요양이 많아요가성비가 좋아요반찬이 잘 나와요건강한 맛이에요 반응 남기기 방문일 2025년 12월 26일 금요일 인증 수단 결제내역,긍정
달빛에구운고등어 광주진월점,2026-03-30,제이Jey 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 생선도 냄새없이 노릇하게 잘 구워지고 샐러드바도 있어 좋아요 음식이 맛있어요재료가 신선해요양이 많아요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 3월 30일 월요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-30,"qwssi 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 맛있게 잘 먹었어요 직원도 친잘하고,셀프바도 너무 맛있어요! 음식이 맛있어요재료가 신선해요매장이 넓어요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 30일 월요일 인증 수단",긍정
달빛에구운고등어 광주진월점,2026-03-30,나나맘파파 팔로우 점심에 방문대기 시간 바로 입장일상아이 아이랑 평일점심을 이용했는데 편하고 좋네요 음식이 맛있어요재료가 신선해요가성비가 좋아요메뉴 구성이 알차요매장이 넓어요 반응 남기기 방문일 2026년 3월 30일 월요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,영석3 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 맛있고 반찬도 많이 가져올 수 있어서 고등어 먹으러 자주 와요!! 음식이 맛있어요재료가 신선해요양이 많아요메뉴 구성이 알차요매장이 넓어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,dung261 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 음식 깔끔하게 맛있어요^^~ 다음에 또방문하게습니다 음식이 맛있어요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,eeppee 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 음식이 맛있어요재료가 신선해요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,"Be HappY 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이 깔끔해요! 이 지점은 처음인데 마음에 들어요~ 직원분들도 친절하세요^^ 이번엔 다른 구성으로 시켜봤는데 어린이 스테이크도 좋네요 👍 앞으로 자주 올것 같아요~ 접기 음식이 맛있어요양이 많아요특별한 메뉴가 있어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단",긍정
달빛에구운고등어 광주진월점,2026-03-29,wjd**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님 다양한 생선구이와 반찬샐러드바 좋아요!! 음식이 맛있어요재료가 신선해요양이 많아요반찬이 잘 나와요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,"Dmdmdm53 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내가족모임, 일상아이, 연인・배우자 음식도 맛있고 어린이 메뉴도 있어서 좋았어요 음식이 맛있어요아이와 가기 좋아요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단",긍정
달빛에구운고등어 광주진월점,2026-03-29,jjuu83 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 생선먹고싶을때마다 진월점 달빛고옵니다 매장도넓고 청결해서 아이랑 오기 좋아요 음식이 맛있어요인테리어가 멋져요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,"bky100ky72 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목부모님, 아이, 연인・배우자 음식 맛있고 매장이 깔끔해요 음식이 맛있어요매장이 넓어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단",긍정
달빛에구운고등어 광주진월점,2026-03-29,jjj**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장부모님 맛있어요! 음식이 맛있어요재료가 신선해요양이 많아요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,공룡 시대로 간 아들 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 고등어가 냄새나지 않고 바삭하니 맛있게 구워진데다 반찬도 맛있고 다 좋아요^^ 가성비가 좋아요음식이 맛있어요음식이 빨리 나와요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,족제비5886 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님 잘먹었습니다. 샐러드바 좋아요! 매장이 넓어요재료가 신선해요샐러드바가 잘 되어있어요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-29,마음 근육 팔로우 아침에 방문예약 없이 이용대기 시간 바로 입장 아이가 먼저찾는곳 맛있어요 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 3월 29일 일요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,온새미로793 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임아이 아이들과 가끔 오는데 맛있어서 좋아요^^ 음식이 맛있어요재료가 신선해요반찬이 잘 나와요매장이 넓어요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,ssseonnn 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목부모님 재료도 신선하고 매장도 넓고 셀프바에서도 마음대로 골라 먹을수있어서 좋습니다‘!! 무엇보다 계란말이가 정말 맛있어용 가족단위로 오기도 좋습니다 접기 음식이 맛있어요재료가 신선해요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,rkrwoddl888 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 아이들이 너무 좋아해서 주말마다 오는 달빛고 오늘도 잘 먹고 갑니다!!! 음식이 맛있어요양이 많아요인테리어가 멋져요친절해요매장이 청결해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,word1999 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 달빛에구운고등어 광주진월점 너무 맛있고 친절합니다!~!음식나오기전부터 바로 손이가가지고 매우 맛나게 먹었습니다~! 또 오고싶습니다!~! 접기 음식이 맛있어요양이 많아요가성비가 좋아요특별한 메뉴가 있어요매장이 청결해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,iri**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 갈치구이도 고등어구이도 간이 딱 알맞고 밑반찬들도 맛있었어요~~ 처음 왔는데 자주 오고 싶어요 음식이 맛있어요양이 많아요가성비가 좋아요메뉴 구성이 알차요매장이 넓어요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,jiy**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님 저는 고등어를 좋아해서 여기를 자주 오는데 올때마다 맛있는 음식과 친절하신 직원분들 덕분에 갈때면 항상 기분이 좋아지는 맛집입니다~~! 음식이 맛있어요잡내가 적어요혼밥하기 좋아요친절해요화장실이 깨끗해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,aspect21 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상아이 너무 맛있습니다~^^ 음식이 맛있어요재료가 신선해요양이 많아요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-28,nsy**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 맛있게 잘먹었습니다 좋아요^^ 음식이 맛있어요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-27,onl**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이 아이가 좋아해서 자주 오는 곳이예요. .2인 메뉴 시켜서 배부르게 잘 먹고 갑니다. 음식이 맛있어요가성비가 좋아요매장이 넓어요매장이 청결해요아이와 가기 좋아요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-27,"qlsnqlsn68 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이 셀프바 반찬도 있고 집에서 굽기 힘든 생선 맘껏 먹어서 좋아요 음식이 맛있어요재료가 신선해요건강한 맛이에요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단",긍정
달빛에구운고등어 광주진월점,2026-03-27,신승휘 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 반찬도 너무 다 잘 나오고 맛도 있고 다양하게 있네요. 메뉴도 너무 다양해서 조합해서 먹는 맛이 있는 거 같습니다. 음식이 맛있어요반찬이 잘 나와요매장이 넓어요주차하기 편해요화장실이 깨끗해요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-27,rose pt 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님 점심시간에 부모님이랑 같이오기 좋아요!! 양이 많아요가성비가 좋아요매장이 넓어요좌석이 편해요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-27,추세수익 팔로우 아침에 방문예약 없이 이용친목지인・동료 자주 오는곳이에요. 깔끔하고 맛있고 가성비좋아요! 음식이 맛있어요재료가 신선해요 반응 남기기 방문일 2026년 3월 27일 금요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-26,참새7743 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장나들이아이 음식이 맛있네요~^^ 음식이 맛있어요 반응 남기기 방문일 2026년 3월 26일 목요일 인증 수단,긍정
달빛에구운고등어 광주진월점,2026-03-25,쓸이53 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 집에서 먹으려면 냄새나고 번거로운데 와서 먹으니까 진짜 맛있어요 음식이 맛있어요 반응 남기기 방문일 2026년 3월 25일 수요일 인증 수단,부정
달빛에구운고등어 용인죽전점,2026-03-28,Yello1 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구 ㅁ생선구이 먹고싶을때 찾는곳이지요~ 언제나 맛나요 음식이 맛있어요재료가 신선해요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-28,hajung007 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료 맛있어요 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 3월 28일 토요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-25,라임5973 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상지인・동료 생선이 퍽퍽....... 매장이 넓어요 반응 남기기 방문일 2026년 3월 25일 수요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-22,"Welkin 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장 가성비 한식, 생선구이 맛집이네요. 최고~ 음식이 맛있어요양이 많아요 반응 남기기 방문일 2026년 3월 22일 일요일 인증 수단",긍정
달빛에구운고등어 용인죽전점,2026-03-21,zeonsoo 팔로우 점심에 방문예약 후 이용대기 시간 바로 입장친목친구 가성비가 좋아요 가성비가 좋아요 반응 남기기 방문일 2026년 3월 21일 토요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-19,koy**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자 음식이 맛잇구요 매장이 넓어요 음식이 맛있어요매장이 넓어요 반응 남기기 방문일 2026년 3월 19일 목요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-14,IMMIMI 팔로우 밤에 방문예약 없이 이용대기 시간 30분 이상일상연인・배우자 고기보다는 생선구이 먹고 싶은날 그날에 찾게되는 맛집중 하나 오늘도 30분 가량 웨이팅 했지만 그만한 값어치가있어 기다렸어요 알찬 구성 생선모듬구이(생선4마리)와 푸짐한 뷔페식 반찬들이 늘 만족스러워요 접기 음식이 맛있어요양이 많아요가성비가 좋아요건강한 맛이에요매장이 넓어요 반응 남기기 방문일 2026년 3월 14일 토요일 인증 수단,긍정
달빛에구운고등어 용인죽전점,2026-03-13,queen2484 팔로우 저녁에 방문예약 없이 이용대기 시간 10분 이내 친목친구 좋아요 음식이 맛있어요 반응 남기기 방문일 2026년 3월 13일 금요일 인증 수단,긍정
